ENSG00000189050	ENSG00000189050
ENSG00000164300	ENSG00000164300
ENSG00000196689	ENSG00000196689
ENSG00000100029	ENSG00000100029
ENSG00000135723	ENSG00000135723
ENSG00000121104	ENSG00000121104
ENSG00000173621	ENSG00000173621
ENSG00000144354	ENSG00000144354
ENSG00000234380	ENSG00000234380
ENSG00000108556	ENSG00000108556
ENSG00000133138	ENSG00000133138
ENSG00000140464	ENSG00000140464
ENSG00000183814	ENSG00000183814
ENSG00000214087	ENSG00000214087
ENSG00000241135	ENSG00000241135
ENSG00000102934	ENSG00000102934
ENSG00000274591	ENSG00000274591
ENSG00000160051	ENSG00000160051
ENSG00000198467	ENSG00000198467
ENSG00000127955	ENSG00000127955
ENSG00000204576	ENSG00000204576
ENSG00000236723	ENSG00000236723
ENSG00000176532	ENSG00000176532
ENSG00000035928	ENSG00000035928
ENSG00000073050	ENSG00000073050
ENSG00000235449	ENSG00000235449
ENSG00000221923	ENSG00000221923
ENSG00000176909	ENSG00000176909
ENSG00000104814	ENSG00000104814
ENSG00000234271	ENSG00000234271
ENSG00000267741	ENSG00000267741
ENSG00000249917	ENSG00000249917
ENSG00000011304	ENSG00000011304
ENSG00000277581	ENSG00000277581
ENSG00000123154	ENSG00000123154
ENSG00000243883	ENSG00000243883
ENSG00000163617	ENSG00000163617
ENSG00000267515	ENSG00000267515
ENSG00000117523	ENSG00000117523
ENSG00000137449	ENSG00000137449
ENSG00000236048	ENSG00000236048
ENSG00000265354	ENSG00000265354
ENSG00000258446	ENSG00000258446
ENSG00000049323	ENSG00000049323
ENSG00000230061	ENSG00000230061
ENSG00000214106	ENSG00000214106
ENSG00000272854	ENSG00000272854
ENSG00000245571	ENSG00000245571
ENSG00000135046	ENSG00000135046
ENSG00000163517	ENSG00000163517
ENSG00000233822	ENSG00000233822
ENSG00000163634	ENSG00000163634
ENSG00000149716	ENSG00000149716
ENSG00000100320	ENSG00000100320
ENSG00000249098	ENSG00000249098
ENSG00000248388	ENSG00000248388
ENSG00000269958	ENSG00000269958
ENSG00000114982	ENSG00000114982
ENSG00000272990	ENSG00000272990
ENSG00000273143	ENSG00000273143
ENSG00000213585	ENSG00000213585
ENSG00000272375	ENSG00000272375
ENSG00000130762	ENSG00000130762
ENSG00000184432	ENSG00000184432
ENSG00000175575	ENSG00000175575
ENSG00000053372	ENSG00000053372
ENSG00000224064	ENSG00000224064
ENSG00000116717	ENSG00000116717
ENSG00000228808	ENSG00000228808
ENSG00000067221	ENSG00000067221
ENSG00000224189	ENSG00000224189
ENSG00000267062	ENSG00000267062
ENSG00000226835	ENSG00000226835
ENSG00000178715	ENSG00000178715
ENSG00000004478	ENSG00000004478
ENSG00000121310	ENSG00000121310
ENSG00000152969	ENSG00000152969
ENSG00000164828	ENSG00000164828
ENSG00000187229	ENSG00000187229
ENSG00000204991	ENSG00000204991
ENSG00000164253	ENSG00000164253
ENSG00000163463	ENSG00000163463
ENSG00000251330	ENSG00000251330
ENSG00000178053	ENSG00000178053
ENSG00000137821	ENSG00000137821
ENSG00000272695	ENSG00000272695
ENSG00000155962	ENSG00000155962
ENSG00000138085	ENSG00000138085
ENSG00000236060	ENSG00000236060
ENSG00000007545	ENSG00000007545
ENSG00000166145	ENSG00000166145
ENSG00000232628	ENSG00000232628
ENSG00000243566	ENSG00000243566
ENSG00000176142	ENSG00000176142
ENSG00000267631	ENSG00000267631
ENSG00000132294	ENSG00000132294
ENSG00000196440	ENSG00000196440
ENSG00000254815	ENSG00000254815
ENSG00000204427	ENSG00000204427
ENSG00000136098	ENSG00000136098
ENSG00000162434	ENSG00000162434
ENSG00000231064	ENSG00000231064
ENSG00000188352	ENSG00000188352
ENSG00000171097	ENSG00000171097
ENSG00000188994	ENSG00000188994
ENSG00000185523	ENSG00000185523
ENSG00000236345	ENSG00000236345
ENSG00000147592	ENSG00000147592
ENSG00000251234	ENSG00000251234
ENSG00000167258	ENSG00000167258
ENSG00000136824	ENSG00000136824
ENSG00000149541	ENSG00000149541
ENSG00000225137	ENSG00000225137
ENSG00000250050	ENSG00000250050
ENSG00000109321	ENSG00000109321
ENSG00000131797	ENSG00000131797
ENSG00000101444	ENSG00000101444
ENSG00000178502	ENSG00000178502
ENSG00000143367	ENSG00000143367
ENSG00000155729	ENSG00000155729
ENSG00000100056	ENSG00000100056
ENSG00000148985	ENSG00000148985
ENSG00000163719	ENSG00000163719
ENSG00000170027	ENSG00000170027
ENSG00000272772	ENSG00000272772
ENSG00000242208	ENSG00000242208
ENSG00000135624	ENSG00000135624
ENSG00000266998	ENSG00000266998
ENSG00000281332	ENSG00000281332
ENSG00000147274	ENSG00000147274
ENSG00000150672	ENSG00000150672
ENSG00000104823	ENSG00000104823
ENSG00000186496	ENSG00000186496
ENSG00000114857	ENSG00000114857
ENSG00000151576	ENSG00000151576
ENSG00000188725	ENSG00000188725
ENSG00000152242	ENSG00000152242
ENSG00000101365	ENSG00000101365
ENSG00000258417	ENSG00000258417
ENSG00000234135	ENSG00000234135
ENSG00000260790	ENSG00000260790
ENSG00000082641	ENSG00000082641
ENSG00000114209	ENSG00000114209
ENSG00000163686	ENSG00000163686
ENSG00000239930	ENSG00000239930
ENSG00000202502	ENSG00000202502
ENSG00000166226	ENSG00000166226
ENSG00000101493	ENSG00000101493
ENSG00000146666	ENSG00000146666
ENSG00000217026	ENSG00000217026
ENSG00000264269	ENSG00000264269
ENSG00000237973	ENSG00000237973
ENSG00000163913	ENSG00000163913
ENSG00000156515	ENSG00000156515
ENSG00000137364	ENSG00000137364
ENSG00000021762	ENSG00000021762
ENSG00000283378	ENSG00000283378
ENSG00000143797	ENSG00000143797
ENSG00000274383	ENSG00000274383
ENSG00000266173	ENSG00000266173
ENSG00000161791	ENSG00000161791
ENSG00000134717	ENSG00000134717
ENSG00000230916	ENSG00000230916
ENSG00000103966	ENSG00000103966
ENSG00000223960	ENSG00000223960
ENSG00000156787	ENSG00000156787
ENSG00000147588	ENSG00000147588
ENSG00000007376	ENSG00000007376
ENSG00000111711	ENSG00000111711
ENSG00000168569	ENSG00000168569
ENSG00000255909	ENSG00000255909
ENSG00000204414	ENSG00000204414
ENSG00000213047	ENSG00000213047
ENSG00000166997	ENSG00000166997
ENSG00000136819	ENSG00000136819
ENSG00000169180	ENSG00000169180
ENSG00000221994	ENSG00000221994
ENSG00000167695	ENSG00000167695
ENSG00000106714	ENSG00000106714
ENSG00000274038	ENSG00000274038
ENSG00000158796	ENSG00000158796
ENSG00000104835	ENSG00000104835
ENSG00000100991	ENSG00000100991
ENSG00000249738	ENSG00000249738
ENSG00000102466	ENSG00000102466
ENSG00000109618	ENSG00000109618
ENSG00000227176	ENSG00000227176
ENSG00000133193	ENSG00000133193
ENSG00000103549	ENSG00000103549
ENSG00000157613	ENSG00000157613
ENSG00000126705	ENSG00000126705
ENSG00000181458	ENSG00000181458
ENSG00000106397	ENSG00000106397
ENSG00000145555	ENSG00000145555
ENSG00000121644	ENSG00000121644
ENSG00000177150	ENSG00000177150
ENSG00000125347	ENSG00000125347
ENSG00000236453	ENSG00000236453
ENSG00000166349	ENSG00000166349
ENSG00000012061	ENSG00000012061
ENSG00000143845	ENSG00000143845
ENSG00000104205	ENSG00000104205
ENSG00000188505	ENSG00000188505
ENSG00000166478	ENSG00000166478
ENSG00000170522	ENSG00000170522
ENSG00000177683	ENSG00000177683
ENSG00000176058	ENSG00000176058
ENSG00000274374	ENSG00000274374
ENSG00000261210	ENSG00000261210
ENSG00000178127	ENSG00000178127
ENSG00000250986	ENSG00000250986
ENSG00000234513	ENSG00000234513
ENSG00000164889	ENSG00000164889
ENSG00000196466	ENSG00000196466
ENSG00000276571	ENSG00000276571
ENSG00000079215	ENSG00000079215
ENSG00000222714	ENSG00000222714
ENSG00000280369	ENSG00000280369
ENSG00000117419	ENSG00000117419
ENSG00000236296	ENSG00000236296
ENSG00000088538	ENSG00000088538
ENSG00000107362	ENSG00000107362
ENSG00000235505	ENSG00000235505
ENSG00000275185	ENSG00000275185
ENSG00000257923	ENSG00000257923
ENSG00000109063	ENSG00000109063
ENSG00000235962	ENSG00000235962
ENSG00000164220	ENSG00000164220
ENSG00000197582	ENSG00000197582
ENSG00000236740	ENSG00000236740
ENSG00000163064	ENSG00000163064
ENSG00000164494	ENSG00000164494
ENSG00000168754	ENSG00000168754
ENSG00000166736	ENSG00000166736
ENSG00000259746	ENSG00000259746
ENSG00000100601	ENSG00000100601
ENSG00000174799	ENSG00000174799
ENSG00000107404	ENSG00000107404
ENSG00000153339	ENSG00000153339
ENSG00000248515	ENSG00000248515
ENSG00000150782	ENSG00000150782
ENSG00000186073	ENSG00000186073
ENSG00000229083	ENSG00000229083
ENSG00000095752	ENSG00000095752
ENSG00000172977	ENSG00000172977
ENSG00000127920	ENSG00000127920
ENSG00000215845	ENSG00000215845
ENSG00000112763	ENSG00000112763
ENSG00000153832	ENSG00000153832
ENSG00000130811	ENSG00000130811
ENSG00000280231	ENSG00000280231
ENSG00000157551	ENSG00000157551
ENSG00000256670	ENSG00000256670
ENSG00000139146	ENSG00000139146
ENSG00000267927	ENSG00000267927
ENSG00000100749	ENSG00000100749
ENSG00000268744	ENSG00000268744
ENSG00000131470	ENSG00000131470
ENSG00000280153	ENSG00000280153
ENSG00000122705	ENSG00000122705
ENSG00000166886	ENSG00000166886
ENSG00000189060	ENSG00000189060
ENSG00000108091	ENSG00000108091
ENSG00000175741	ENSG00000175741
ENSG00000142599	ENSG00000142599
ENSG00000269289	ENSG00000269289
ENSG00000240489	ENSG00000240489
ENSG00000162236	ENSG00000162236
ENSG00000272108	ENSG00000272108
ENSG00000273989	ENSG00000273989
ENSG00000197566	ENSG00000197566
ENSG00000280587	ENSG00000280587
ENSG00000103888	ENSG00000103888
ENSG00000205903	ENSG00000205903
ENSG00000258399	ENSG00000258399
ENSG00000087086	ENSG00000087086
ENSG00000272248	ENSG00000272248
ENSG00000138617	ENSG00000138617
ENSG00000196183	ENSG00000196183
ENSG00000132485	ENSG00000132485
ENSG00000213920	ENSG00000213920
ENSG00000186106	ENSG00000186106
ENSG00000246705	ENSG00000246705
ENSG00000113742	ENSG00000113742
ENSG00000101004	ENSG00000101004
ENSG00000198840	ENSG00000198840
ENSG00000144401	ENSG00000144401
ENSG00000260093	ENSG00000260093
ENSG00000073712	ENSG00000073712
ENSG00000111716	ENSG00000111716
ENSG00000261298	ENSG00000261298
ENSG00000255031	ENSG00000255031
ENSG00000111206	ENSG00000111206
ENSG00000169976	ENSG00000169976
ENSG00000173744	ENSG00000173744
ENSG00000062650	ENSG00000062650
ENSG00000254991	ENSG00000254991
ENSG00000141127	ENSG00000141127
ENSG00000214140	ENSG00000214140
ENSG00000237784	ENSG00000237784
ENSG00000172795	ENSG00000172795
ENSG00000089048	ENSG00000089048
ENSG00000065526	ENSG00000065526
ENSG00000167702	ENSG00000167702
ENSG00000119650	ENSG00000119650
ENSG00000186940	ENSG00000186940
ENSG00000243777	ENSG00000243777
ENSG00000272953	ENSG00000272953
ENSG00000272657	ENSG00000272657
ENSG00000253676	ENSG00000253676
ENSG00000222370	ENSG00000222370
ENSG00000179528	ENSG00000179528
ENSG00000108639	ENSG00000108639
ENSG00000188460	ENSG00000188460
ENSG00000212916	ENSG00000212916
ENSG00000279491	ENSG00000279491
ENSG00000142494	ENSG00000142494
ENSG00000234678	ENSG00000234678
ENSG00000241772	ENSG00000241772
ENSG00000189058	ENSG00000189058
ENSG00000249639	ENSG00000249639
ENSG00000179152	ENSG00000179152
ENSG00000180764	ENSG00000180764
ENSG00000254829	ENSG00000254829
ENSG00000273340	ENSG00000273340
ENSG00000166224	ENSG00000166224
ENSG00000071205	ENSG00000071205
ENSG00000173163	ENSG00000173163
ENSG00000163704	ENSG00000163704
ENSG00000130340	ENSG00000130340
ENSG00000260279	ENSG00000260279
ENSG00000123485	ENSG00000123485
ENSG00000213970	ENSG00000213970
ENSG00000116701	ENSG00000116701
ENSG00000182771	ENSG00000182771
ENSG00000215114	ENSG00000215114
ENSG00000172037	ENSG00000172037
ENSG00000253929	ENSG00000253929
ENSG00000147224	ENSG00000147224
ENSG00000225416	ENSG00000225416
ENSG00000167107	ENSG00000167107
ENSG00000020426	ENSG00000020426
ENSG00000152455	ENSG00000152455
ENSG00000120885	ENSG00000120885
ENSG00000071243	ENSG00000071243
ENSG00000255346	ENSG00000255346
ENSG00000267198	ENSG00000267198
ENSG00000283052	ENSG00000283052
ENSG00000087502	ENSG00000087502
ENSG00000146963	ENSG00000146963
ENSG00000269892	ENSG00000269892
ENSG00000126001	ENSG00000126001
ENSG00000104671	ENSG00000104671
ENSG00000135916	ENSG00000135916
ENSG00000213864	ENSG00000213864
ENSG00000226632	ENSG00000226632
ENSG00000231856	ENSG00000231856
ENSG00000163376	ENSG00000163376
ENSG00000142528	ENSG00000142528
ENSG00000115268	ENSG00000115268
ENSG00000183722	ENSG00000183722
ENSG00000233558	ENSG00000233558
ENSG00000214776	ENSG00000214776
ENSG00000101898	ENSG00000101898
ENSG00000271590	ENSG00000271590
ENSG00000235036	ENSG00000235036
ENSG00000257342	ENSG00000257342
ENSG00000270130	ENSG00000270130
ENSG00000238142	ENSG00000238142
ENSG00000152939	ENSG00000152939
ENSG00000253203	ENSG00000253203
ENSG00000247287	ENSG00000247287
ENSG00000176105	ENSG00000176105
ENSG00000168916	ENSG00000168916
ENSG00000139626	ENSG00000139626
ENSG00000165028	ENSG00000165028
ENSG00000237154	ENSG00000237154
ENSG00000231970	ENSG00000231970
ENSG00000186806	ENSG00000186806
ENSG00000019582	ENSG00000019582
ENSG00000107105	ENSG00000107105
ENSG00000152689	ENSG00000152689
ENSG00000271941	ENSG00000271941
ENSG00000229161	ENSG00000229161
ENSG00000268683	ENSG00000268683
ENSG00000167460	ENSG00000167460
ENSG00000226328	ENSG00000226328
ENSG00000220105	ENSG00000220105
ENSG00000011114	ENSG00000011114
ENSG00000176248	ENSG00000176248
ENSG00000239665	ENSG00000239665
ENSG00000143549	ENSG00000143549
ENSG00000284526	ENSG00000284526
ENSG00000256576	ENSG00000256576
ENSG00000145349	ENSG00000145349
ENSG00000248891	ENSG00000248891
ENSG00000088808	ENSG00000088808
ENSG00000233061	ENSG00000233061
ENSG00000265683	ENSG00000265683
ENSG00000180881	ENSG00000180881
ENSG00000112715	ENSG00000112715
ENSG00000148950	ENSG00000148950
ENSG00000233654	ENSG00000233654
ENSG00000248890	ENSG00000248890
ENSG00000112576	ENSG00000112576
ENSG00000028528	ENSG00000028528
ENSG00000103150	ENSG00000103150
ENSG00000075073	ENSG00000075073
ENSG00000161798	ENSG00000161798
ENSG00000242516	ENSG00000242516
ENSG00000137709	ENSG00000137709
ENSG00000215450	ENSG00000215450
ENSG00000253484	ENSG00000253484
ENSG00000248049	ENSG00000248049
ENSG00000172661	ENSG00000172661
ENSG00000077235	ENSG00000077235
ENSG00000121577	ENSG00000121577
ENSG00000180198	ENSG00000180198
ENSG00000114686	ENSG00000114686
ENSG00000205323	ENSG00000205323
ENSG00000272218	ENSG00000272218
ENSG00000189120	ENSG00000189120
ENSG00000164465	ENSG00000164465
ENSG00000089916	ENSG00000089916
ENSG00000268352	ENSG00000268352
ENSG00000070961	ENSG00000070961
ENSG00000178209	ENSG00000178209
ENSG00000243845	ENSG00000243845
ENSG00000124067	ENSG00000124067
ENSG00000106125	ENSG00000106125
ENSG00000243704	ENSG00000243704
ENSG00000263990	ENSG00000263990
ENSG00000268154	ENSG00000268154
ENSG00000075239	ENSG00000075239
ENSG00000234616	ENSG00000234616
ENSG00000227502	ENSG00000227502
ENSG00000173611	ENSG00000173611
ENSG00000239462	ENSG00000239462
ENSG00000248596	ENSG00000248596
ENSG00000158290	ENSG00000158290
ENSG00000204959	ENSG00000204959
ENSG00000117593	ENSG00000117593
ENSG00000125827	ENSG00000125827
ENSG00000277775	ENSG00000277775
ENSG00000148356	ENSG00000148356
ENSG00000008018	ENSG00000008018
ENSG00000155666	ENSG00000155666
ENSG00000006071	ENSG00000006071
ENSG00000132334	ENSG00000132334
ENSG00000242020	ENSG00000242020
ENSG00000100593	ENSG00000100593
ENSG00000234473	ENSG00000234473
ENSG00000144381	ENSG00000144381
ENSG00000132109	ENSG00000132109
ENSG00000254876	ENSG00000254876
ENSG00000072803	ENSG00000072803
ENSG00000157036	ENSG00000157036
ENSG00000111142	ENSG00000111142
ENSG00000164142	ENSG00000164142
ENSG00000235174	ENSG00000235174
ENSG00000137411	ENSG00000137411
ENSG00000187726	ENSG00000187726
ENSG00000279409	ENSG00000279409
ENSG00000082212	ENSG00000082212
ENSG00000168827	ENSG00000168827
ENSG00000145692	ENSG00000145692
ENSG00000162086	ENSG00000162086
ENSG00000230679	ENSG00000230679
ENSG00000127249	ENSG00000127249
ENSG00000255081	ENSG00000255081
ENSG00000112299	ENSG00000112299
ENSG00000178217	ENSG00000178217
ENSG00000084734	ENSG00000084734
ENSG00000198736	ENSG00000198736
ENSG00000228817	ENSG00000228817
ENSG00000138433	ENSG00000138433
ENSG00000279689	ENSG00000279689
ENSG00000083097	ENSG00000083097
ENSG00000254872	ENSG00000254872
ENSG00000100263	ENSG00000100263
ENSG00000213462	ENSG00000213462
ENSG00000243227	ENSG00000243227
ENSG00000112290	ENSG00000112290
ENSG00000249844	ENSG00000249844
ENSG00000103375	ENSG00000103375
ENSG00000228126	ENSG00000228126
ENSG00000272950	ENSG00000272950
ENSG00000244625	ENSG00000244625
ENSG00000078269	ENSG00000078269
ENSG00000061987	ENSG00000061987
ENSG00000229891	ENSG00000229891
ENSG00000124091	ENSG00000124091
ENSG00000103740	ENSG00000103740
ENSG00000135341	ENSG00000135341
ENSG00000184492	ENSG00000184492
ENSG00000141562	ENSG00000141562
ENSG00000243122	ENSG00000243122
ENSG00000135069	ENSG00000135069
ENSG00000203880	ENSG00000203880
ENSG00000231031	ENSG00000231031
ENSG00000022840	ENSG00000022840
ENSG00000131115	ENSG00000131115
ENSG00000005175	ENSG00000005175
ENSG00000173451	ENSG00000173451
ENSG00000176087	ENSG00000176087
ENSG00000171150	ENSG00000171150
ENSG00000183690	ENSG00000183690
ENSG00000262075	ENSG00000262075
ENSG00000187699	ENSG00000187699
ENSG00000187051	ENSG00000187051
ENSG00000100139	ENSG00000100139
ENSG00000166439	ENSG00000166439
ENSG00000174899	ENSG00000174899
ENSG00000169169	ENSG00000169169
ENSG00000134046	ENSG00000134046
ENSG00000078053	ENSG00000078053
ENSG00000241975	ENSG00000241975
ENSG00000261777	ENSG00000261777
ENSG00000168917	ENSG00000168917
ENSG00000265630	ENSG00000265630
ENSG00000226084	ENSG00000226084
ENSG00000169223	ENSG00000169223
ENSG00000175084	ENSG00000175084
ENSG00000254827	ENSG00000254827
ENSG00000156858	ENSG00000156858
ENSG00000116213	ENSG00000116213
ENSG00000263220	ENSG00000263220
ENSG00000173702	ENSG00000173702
ENSG00000250057	ENSG00000250057
ENSG00000137672	ENSG00000137672
ENSG00000147601	ENSG00000147601
ENSG00000243904	ENSG00000243904
ENSG00000213872	ENSG00000213872
ENSG00000198740	ENSG00000198740
ENSG00000179133	ENSG00000179133
ENSG00000256618	ENSG00000256618
ENSG00000175886	ENSG00000175886
ENSG00000276851	ENSG00000276851
ENSG00000169087	ENSG00000169087
ENSG00000114738	ENSG00000114738
ENSG00000112981	ENSG00000112981
ENSG00000253414	ENSG00000253414
ENSG00000234735	ENSG00000234735
ENSG00000172269	ENSG00000172269
ENSG00000228792	ENSG00000228792
ENSG00000170836	ENSG00000170836
ENSG00000112183	ENSG00000112183
ENSG00000255342	ENSG00000255342
ENSG00000121957	ENSG00000121957
ENSG00000255717	ENSG00000255717
ENSG00000161542	ENSG00000161542
ENSG00000256294	ENSG00000256294
ENSG00000175066	ENSG00000175066
ENSG00000067798	ENSG00000067798
ENSG00000260507	ENSG00000260507
ENSG00000135334	ENSG00000135334
ENSG00000186951	ENSG00000186951
ENSG00000213967	ENSG00000213967
ENSG00000254035	ENSG00000254035
ENSG00000163935	ENSG00000163935
ENSG00000110218	ENSG00000110218
ENSG00000242882	ENSG00000242882
ENSG00000269951	ENSG00000269951
ENSG00000146521	ENSG00000146521
ENSG00000188895	ENSG00000188895
ENSG00000255857	ENSG00000255857
ENSG00000116044	ENSG00000116044
ENSG00000255052	ENSG00000255052
ENSG00000279114	ENSG00000279114
ENSG00000242485	ENSG00000242485
ENSG00000117448	ENSG00000117448
ENSG00000183432	ENSG00000183432
ENSG00000236281	ENSG00000236281
ENSG00000273783	ENSG00000273783
ENSG00000170445	ENSG00000170445
ENSG00000108823	ENSG00000108823
ENSG00000116871	ENSG00000116871
ENSG00000087206	ENSG00000087206
ENSG00000110076	ENSG00000110076
ENSG00000117242	ENSG00000117242
ENSG00000171204	ENSG00000171204
ENSG00000138814	ENSG00000138814
ENSG00000118894	ENSG00000118894
ENSG00000123358	ENSG00000123358
ENSG00000128272	ENSG00000128272
ENSG00000162746	ENSG00000162746
ENSG00000067601	ENSG00000067601
ENSG00000278385	ENSG00000278385
ENSG00000176919	ENSG00000176919
ENSG00000259209	ENSG00000259209
ENSG00000142794	ENSG00000142794
ENSG00000117625	ENSG00000117625
ENSG00000250899	ENSG00000250899
ENSG00000279064	ENSG00000279064
ENSG00000143643	ENSG00000143643
ENSG00000248240	ENSG00000248240
ENSG00000189045	ENSG00000189045
ENSG00000270381	ENSG00000270381
ENSG00000234602	ENSG00000234602
ENSG00000231056	ENSG00000231056
ENSG00000121988	ENSG00000121988
ENSG00000130348	ENSG00000130348
ENSG00000184602	ENSG00000184602
ENSG00000272970	ENSG00000272970
ENSG00000174827	ENSG00000174827
ENSG00000150276	ENSG00000150276
ENSG00000111845	ENSG00000111845
ENSG00000144810	ENSG00000144810
ENSG00000157578	ENSG00000157578
ENSG00000184007	ENSG00000184007
ENSG00000227533	ENSG00000227533
ENSG00000117691	ENSG00000117691
ENSG00000110435	ENSG00000110435
ENSG00000196696	ENSG00000196696
ENSG00000186765	ENSG00000186765
ENSG00000197880	ENSG00000197880
ENSG00000100632	ENSG00000100632
ENSG00000214174	ENSG00000214174
ENSG00000151806	ENSG00000151806
ENSG00000141425	ENSG00000141425
ENSG00000161647	ENSG00000161647
ENSG00000262003	ENSG00000262003
ENSG00000147669	ENSG00000147669
ENSG00000105518	ENSG00000105518
ENSG00000106927	ENSG00000106927
ENSG00000244582	ENSG00000244582
ENSG00000087338	ENSG00000087338
ENSG00000072134	ENSG00000072134
ENSG00000265415	ENSG00000265415
ENSG00000140694	ENSG00000140694
ENSG00000105656	ENSG00000105656
ENSG00000143457	ENSG00000143457
ENSG00000196812	ENSG00000196812
ENSG00000069275	ENSG00000069275
ENSG00000166278	ENSG00000166278
ENSG00000196305	ENSG00000196305
ENSG00000213300	ENSG00000213300
ENSG00000136828	ENSG00000136828
ENSG00000223875	ENSG00000223875
ENSG00000115425	ENSG00000115425
ENSG00000123146	ENSG00000123146
ENSG00000161558	ENSG00000161558
ENSG00000023228	ENSG00000023228
ENSG00000260822	ENSG00000260822
ENSG00000270761	ENSG00000270761
ENSG00000183638	ENSG00000183638
ENSG00000061337	ENSG00000061337
ENSG00000116815	ENSG00000116815
ENSG00000169592	ENSG00000169592
ENSG00000223784	ENSG00000223784
ENSG00000114631	ENSG00000114631
ENSG00000136770	ENSG00000136770
ENSG00000174839	ENSG00000174839
ENSG00000133710	ENSG00000133710
ENSG00000161513	ENSG00000161513
ENSG00000026950	ENSG00000026950
ENSG00000196937	ENSG00000196937
